,City,Date Local,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,County
1285303,New York,2012-02-29,40,30,7.0,3.0,Queens
1285304,New York,2012-02-29,40,30,,,Queens
1285305,New York,2012-02-29,40,30,,3.0,Queens
1285306,New York,2012-03-01,31,28,4.0,,Queens
1285307,New York,2012-03-01,31,28,4.0,3.0,Queens
1285308,New York,2012-03-01,31,28,,,Queens
1285309,New York,2012-03-01,31,28,,3.0,Queens
1285310,New York,2012-03-02,19,31,3.0,,Queens
1285311,New York,2012-03-02,19,31,3.0,2.0,Queens
1285312,New York,2012-03-02,19,31,,,Queens
1285313,New York,2012-03-02,19,31,,2.0,Queens
1285314,New York,2012-03-03,39,31,9.0,,Queens
1285315,New York,2012-03-03,39,31,9.0,5.0,Queens
1285316,New York,2012-03-03,39,31,,,Queens
1285317,New York,2012-03-03,39,31,,5.0,Queens
1285318,New York,2012-03-04,16,31,9.0,,Queens
1285319,New York,2012-03-04,16,31,9.0,2.0,Queens
1285320,New York,2012-03-04,16,31,,,Queens
1285321,New York,2012-03-04,16,31,,2.0,Queens
1285322,New York,2012-03-05,21,31,4.0,,Queens
1285323,New York,2012-03-05,21,31,4.0,2.0,Queens
1285324,New York,2012-03-05,21,31,,,Queens
1285325,New York,2012-03-05,21,31,,2.0,Queens
1285326,New York,2012-03-06,27,26,10.0,,Queens
1285327,New York,2012-03-06,27,26,10.0,2.0,Queens
1285328,New York,2012-03-06,27,26,,,Queens
1285329,New York,2012-03-06,27,26,,2.0,Queens
1285330,New York,2012-03-07,37,30,7.0,,Queens
1285331,New York,2012-03-07,37,30,7.0,3.0,Queens
1285332,New York,2012-03-07,37,30,,,Queens
1285333,New York,2012-03-07,37,30,,3.0,Queens
1285334,New York,2012-03-08,27,31,4.0,,Queens
1285335,New York,2012-03-08,27,31,4.0,3.0,Queens
1285336,New York,2012-03-08,27,31,,,Queens
1285337,New York,2012-03-08,27,31,,3.0,Queens
1285338,New York,2012-03-09,17,31,6.0,,Queens
1285339,New York,2012-03-09,17,31,6.0,2.0,Queens
1285340,New York,2012-03-09,17,31,,,Queens
1285341,New York,2012-03-09,17,31,,2.0,Queens
1285342,New York,2012-03-10,40,30,9.0,,Queens
1285343,New York,2012-03-10,40,30,9.0,3.0,Queens
1285344,New York,2012-03-10,40,30,,,Queens
1285345,New York,2012-03-10,40,30,,3.0,Queens
1285346,New York,2012-03-11,39,12,9.0,,Queens
1285347,New York,2012-03-11,39,12,9.0,3.0,Queens
1285348,New York,2012-03-11,39,12,,,Queens
1285349,New York,2012-03-11,39,12,,3.0,Queens
1285350,New York,2012-03-12,53,9,23.0,,Queens
1285351,New York,2012-03-12,53,9,23.0,6.0,Queens
1285352,New York,2012-03-12,53,9,,,Queens
1285353,New York,2012-03-12,53,9,,6.0,Queens
1285354,New York,2012-03-13,44,22,3.0,,Queens
1285355,New York,2012-03-13,44,22,3.0,5.0,Queens
1285356,New York,2012-03-13,44,22,,,Queens
1285357,New York,2012-03-13,44,22,,5.0,Queens
1285358,New York,2012-03-14,57,45,7.0,,Queens
1285359,New York,2012-03-14,57,45,7.0,5.0,Queens
1285360,New York,2012-03-14,57,45,,,Queens
1285361,New York,2012-03-14,57,45,,5.0,Queens
1285362,New York,2012-03-15,22,25,1.0,,Queens
1285363,New York,2012-03-15,22,25,1.0,5.0,Queens
1285364,New York,2012-03-15,22,25,,,Queens
1285365,New York,2012-03-15,22,25,,5.0,Queens
1285366,New York,2012-03-16,46,19,13.0,,Queens
1285367,New York,2012-03-16,46,19,13.0,10.0,Queens
1285368,New York,2012-03-16,46,19,,,Queens
1285369,New York,2012-03-16,46,19,,10.0,Queens
1285370,New York,2012-03-17,38,24,13.0,,Queens
1285371,New York,2012-03-17,38,24,13.0,13.0,Queens
1285372,New York,2012-03-17,38,24,,,Queens
1285373,New York,2012-03-17,38,24,,13.0,Queens
1285374,New York,2012-03-18,38,26,6.0,,Queens
1285375,New York,2012-03-18,38,26,6.0,3.0,Queens
1285376,New York,2012-03-18,38,26,,,Queens
1285377,New York,2012-03-18,38,26,,3.0,Queens
1285378,New York,2012-03-19,43,28,16.0,,Queens
1285379,New York,2012-03-19,43,28,16.0,8.0,Queens
1285380,New York,2012-03-19,43,28,,,Queens
1285381,New York,2012-03-19,43,28,,8.0,Queens
1285382,New York,2012-03-20,46,25,4.0,,Queens
1285383,New York,2012-03-20,46,25,4.0,6.0,Queens
1285384,New York,2012-03-20,46,25,,,Queens
1285385,New York,2012-03-20,46,25,,6.0,Queens
1285386,New York,2012-03-21,42,19,4.0,,Queens
1285387,New York,2012-03-21,42,19,4.0,5.0,Queens
1285388,New York,2012-03-21,42,19,,,Queens
1285389,New York,2012-03-21,42,19,,5.0,Queens
1285390,New York,2012-03-22,42,22,7.0,,Queens
1285391,New York,2012-03-22,42,22,7.0,5.0,Queens
1285392,New York,2012-03-22,42,22,,,Queens
1285393,New York,2012-03-22,42,22,,5.0,Queens
1285394,New York,2012-03-23,41,35,7.0,,Queens
1285395,New York,2012-03-23,41,35,7.0,6.0,Queens
1285396,New York,2012-03-23,41,35,,,Queens
1285397,New York,2012-03-23,41,35,,6.0,Queens
1285398,New York,2012-03-24,41,35,4.0,,Queens
1285399,New York,2012-03-24,41,35,4.0,5.0,Queens
1285400,New York,2012-03-24,41,35,,,Queens
1285401,New York,2012-03-24,41,35,,5.0,Queens
1285402,New York,2012-03-25,37,33,7.0,,Queens
1285403,New York,2012-03-25,37,33,7.0,3.0,Queens
1285404,New York,2012-03-25,37,33,,,Queens
1285405,New York,2012-03-25,37,33,,3.0,Queens
1285406,New York,2012-03-26,40,33,14.0,,Queens
1285407,New York,2012-03-26,40,33,14.0,7.0,Queens
1285408,New York,2012-03-26,40,33,,,Queens
1285409,New York,2012-03-26,40,33,,7.0,Queens
1285410,New York,2012-03-27,46,33,13.0,,Queens
1285411,New York,2012-03-27,46,33,13.0,5.0,Queens
1285412,New York,2012-03-27,46,33,,,Queens
1285413,New York,2012-03-27,46,33,,5.0,Queens
1285414,New York,2012-03-28,38,24,6.0,,Queens
1285415,New York,2012-03-28,38,24,6.0,5.0,Queens
1285416,New York,2012-03-28,38,24,,,Queens
1285417,New York,2012-03-28,38,24,,5.0,Queens
1285418,New York,2012-03-29,19,26,7.0,,Queens
1285419,New York,2012-03-29,19,26,7.0,3.0,Queens
1285420,New York,2012-03-29,19,26,,,Queens
1285421,New York,2012-03-29,19,26,,3.0,Queens
1285422,New York,2012-03-30,26,33,4.0,,Queens
1285423,New York,2012-03-30,26,33,4.0,2.0,Queens
1285424,New York,2012-03-30,26,33,,,Queens
1285425,New York,2012-03-30,26,33,,2.0,Queens
1285426,New York,2012-03-31,12,35,1.0,,Queens
1285427,New York,2012-03-31,12,35,1.0,2.0,Queens
1285428,New York,2012-03-31,12,35,,,Queens
1285429,New York,2012-03-31,12,35,,2.0,Queens
1285430,New York,2012-04-01,27,31,11.0,,Queens
1285431,New York,2012-04-01,27,31,11.0,3.0,Queens
1285432,New York,2012-04-01,27,31,,,Queens
1285433,New York,2012-04-01,27,31,,3.0,Queens
1285434,New York,2012-04-02,26,35,7.0,,Queens
1285435,New York,2012-04-02,26,35,7.0,3.0,Queens
1285436,New York,2012-04-02,26,35,,,Queens
1285437,New York,2012-04-02,26,35,,3.0,Queens
1285438,New York,2012-04-03,33,39,6.0,,Queens
1285439,New York,2012-04-03,33,39,6.0,2.0,Queens
1285440,New York,2012-04-03,33,39,,,Queens
1285441,New York,2012-04-03,33,39,,2.0,Queens
1285442,New York,2012-04-04,55,39,10.0,,Queens
1285443,New York,2012-04-04,55,39,10.0,3.0,Queens
1285444,New York,2012-04-04,55,39,,,Queens
1285445,New York,2012-04-04,55,39,,3.0,Queens
1285446,New York,2012-04-05,28,29,10.0,,Queens
1285447,New York,2012-04-05,28,29,10.0,2.0,Queens
1285448,New York,2012-04-05,28,29,,,Queens
1285449,New York,2012-04-05,28,29,,2.0,Queens
1285450,New York,2012-04-06,35,37,9.0,,Queens
1285451,New York,2012-04-06,35,37,9.0,2.0,Queens
1285452,New York,2012-04-06,35,37,,,Queens
1285453,New York,2012-04-06,35,37,,2.0,Queens
1285454,New York,2012-04-07,21,40,4.0,,Queens
1285455,New York,2012-04-07,21,40,4.0,2.0,Queens
1285456,New York,2012-04-07,21,40,,,Queens
1285457,New York,2012-04-07,21,40,,2.0,Queens
1285458,New York,2012-04-08,21,42,3.0,,Queens
1285459,New York,2012-04-08,21,42,3.0,2.0,Queens
1285460,New York,2012-04-08,21,42,,,Queens
1285461,New York,2012-04-08,21,42,,2.0,Queens
1285462,New York,2012-04-09,22,41,3.0,,Queens
1285463,New York,2012-04-09,22,41,3.0,2.0,Queens
1285464,New York,2012-04-09,22,41,,,Queens
1285465,New York,2012-04-09,22,41,,2.0,Queens
1285466,New York,2012-04-10,42,38,19.0,,Queens
1285467,New York,2012-04-10,42,38,19.0,3.0,Queens
1285468,New York,2012-04-10,42,38,,,Queens
1285469,New York,2012-04-10,42,38,,3.0,Queens
1285470,New York,2012-04-11,23,25,3.0,,Queens
1285471,New York,2012-04-11,23,25,3.0,2.0,Queens
1285472,New York,2012-04-11,23,25,,,Queens
1285473,New York,2012-04-11,23,25,,2.0,Queens
1285474,New York,2012-04-12,25,30,6.0,,Queens
1285475,New York,2012-04-12,25,30,6.0,2.0,Queens
1285476,New York,2012-04-12,25,30,,,Queens
1285477,New York,2012-04-12,25,30,,2.0,Queens
1285478,New York,2012-04-13,46,36,9.0,,Queens
1285479,New York,2012-04-13,46,36,9.0,3.0,Queens
1285480,New York,2012-04-13,46,36,,,Queens
1285481,New York,2012-04-13,46,36,,3.0,Queens
1285482,New York,2012-04-14,47,39,16.0,,Queens
1285483,New York,2012-04-14,47,39,16.0,7.0,Queens
1285484,New York,2012-04-14,47,39,,,Queens
1285485,New York,2012-04-14,47,39,,7.0,Queens
1285486,New York,2012-04-15,62,43,6.0,,Queens
1285487,New York,2012-04-15,62,43,6.0,5.0,Queens
1285488,New York,2012-04-15,62,43,,,Queens
1285489,New York,2012-04-15,62,43,,5.0,Queens
1285490,New York,2012-04-16,51,37,4.0,,Queens
1285491,New York,2012-04-16,51,37,4.0,6.0,Queens
1285492,New York,2012-04-16,51,37,,,Queens
1285493,New York,2012-04-16,51,37,,6.0,Queens
1285494,New York,2012-04-17,28,36,4.0,,Queens
1285495,New York,2012-04-17,28,36,4.0,3.0,Queens
1285496,New York,2012-04-17,28,36,,,Queens
1285497,New York,2012-04-17,28,36,,3.0,Queens
1285498,New York,2012-04-18,30,29,1.0,,Queens
1285499,New York,2012-04-18,30,29,1.0,2.0,Queens
1285500,New York,2012-04-18,30,29,,,Queens
1285501,New York,2012-04-18,30,29,,2.0,Queens
1285502,New York,2012-04-19,31,31,7.0,,Queens
1285503,New York,2012-04-19,31,31,7.0,5.0,Queens
1285504,New York,2012-04-19,31,31,,,Queens
1285505,New York,2012-04-19,31,31,,5.0,Queens
1285506,New York,2012-04-20,41,37,4.0,,Queens
1285507,New York,2012-04-20,41,37,4.0,3.0,Queens
1285508,New York,2012-04-20,41,37,,,Queens
1285509,New York,2012-04-20,41,37,,3.0,Queens
1285510,New York,2012-04-21,20,31,1.0,,Queens
1285511,New York,2012-04-21,20,31,1.0,2.0,Queens
1285512,New York,2012-04-21,20,31,,,Queens
1285513,New York,2012-04-21,20,31,,2.0,Queens
1285514,New York,2012-04-22,8,22,1.0,,Queens
1285515,New York,2012-04-22,8,22,1.0,2.0,Queens
1285516,New York,2012-04-22,8,22,,,Queens
1285517,New York,2012-04-22,8,22,,2.0,Queens
1285518,New York,2012-04-23,14,21,3.0,,Queens
1285519,New York,2012-04-23,14,21,3.0,2.0,Queens
1285520,New York,2012-04-23,14,21,,,Queens
1285521,New York,2012-04-23,14,21,,2.0,Queens
1285522,New York,2012-04-24,19,39,6.0,,Queens
1285523,New York,2012-04-24,19,39,6.0,2.0,Queens
1285524,New York,2012-04-24,19,39,,,Queens
1285525,New York,2012-04-24,19,39,,2.0,Queens
1285526,New York,2012-04-25,53,39,17.0,,Queens
1285527,New York,2012-04-25,53,39,17.0,5.0,Queens
1285528,New York,2012-04-25,53,39,,,Queens
1285529,New York,2012-04-25,53,39,,5.0,Queens
1285530,New York,2012-04-27,25,27,1.0,,Queens
1285531,New York,2012-04-27,25,27,1.0,2.0,Queens
1285532,New York,2012-04-27,25,27,,,Queens
1285533,New York,2012-04-27,25,27,,2.0,Queens
1285534,New York,2012-04-28,19,37,4.0,,Queens
1285535,New York,2012-04-28,19,37,4.0,2.0,Queens
1285536,New York,2012-04-28,19,37,,,Queens
1285537,New York,2012-04-28,19,37,,2.0,Queens
1285538,New York,2012-04-29,26,47,9.0,,Queens
1285539,New York,2012-04-29,26,47,9.0,3.0,Queens
1285540,New York,2012-04-29,26,47,,,Queens
1285541,New York,2012-04-29,26,47,,3.0,Queens
1285542,New York,2012-04-30,26,39,4.0,,Queens
1285543,New York,2012-04-30,26,39,4.0,2.0,Queens
1285544,New York,2012-04-30,26,39,,,Queens
1285545,New York,2012-04-30,26,39,,2.0,Queens
1285546,New York,2012-05-01,30,32,1.0,,Queens
1285547,New York,2012-05-01,30,32,1.0,3.0,Queens
1285548,New York,2012-05-01,30,32,,,Queens
1285549,New York,2012-05-01,30,32,,3.0,Queens
1285550,New York,2012-05-02,20,26,1.0,,Queens
1285551,New York,2012-05-02,20,26,1.0,2.0,Queens
1285552,New York,2012-05-02,20,26,,,Queens
1285553,New York,2012-05-02,20,26,,2.0,Queens
1285554,New York,2012-05-03,26,22,1.0,,Queens
1285555,New York,2012-05-03,26,22,1.0,2.0,Queens
1285556,New York,2012-05-03,26,22,,,Queens
1285557,New York,2012-05-03,26,22,,2.0,Queens
1285558,New York,2012-05-04,52,18,4.0,,Queens
1285559,New York,2012-05-04,52,18,4.0,6.0,Queens
1285560,New York,2012-05-04,52,18,,,Queens
1285561,New York,2012-05-04,52,18,,6.0,Queens
1285562,New York,2012-05-05,19,23,3.0,,Queens
1285563,New York,2012-05-05,19,23,3.0,6.0,Queens
1285564,New York,2012-05-05,19,23,,,Queens
1285565,New York,2012-05-05,19,23,,6.0,Queens
1285566,New York,2012-05-06,16,29,1.0,,Queens
1285567,New York,2012-05-06,16,29,1.0,2.0,Queens
1285568,New York,2012-05-06,16,29,,,Queens
1285569,New York,2012-05-06,16,29,,2.0,Queens
1285570,New York,2012-05-07,25,28,4.0,,Queens
1285571,New York,2012-05-07,25,28,4.0,2.0,Queens
1285572,New York,2012-05-07,25,28,,,Queens
1285573,New York,2012-05-07,25,28,,2.0,Queens
1285574,New York,2012-05-08,20,36,3.0,,Queens
1285575,New York,2012-05-08,20,36,3.0,2.0,Queens
1285576,New York,2012-05-08,20,36,,,Queens
1285577,New York,2012-05-08,20,36,,2.0,Queens
1285578,New York,2012-05-09,39,21,1.0,,Queens
1285579,New York,2012-05-09,39,21,1.0,5.0,Queens
1285580,New York,2012-05-09,39,21,,,Queens
1285581,New York,2012-05-09,39,21,,5.0,Queens
1285582,New York,2012-05-10,38,36,4.0,,Queens
1285583,New York,2012-05-10,38,36,4.0,3.0,Queens
1285584,New York,2012-05-10,38,36,,,Queens
1285585,New York,2012-05-10,38,36,,3.0,Queens
1285586,New York,2012-05-11,38,41,7.0,,Queens
1285587,New York,2012-05-11,38,41,7.0,2.0,Queens
1285588,New York,2012-05-11,38,41,,,Queens
1285589,New York,2012-05-11,38,41,,2.0,Queens
1285590,New York,2012-05-12,48,54,10.0,,Queens
1285591,New York,2012-05-12,48,54,10.0,6.0,Queens
1285592,New York,2012-05-12,48,54,,,Queens
1285593,New York,2012-05-12,48,54,,6.0,Queens
1285594,New York,2012-05-13,29,47,6.0,,Queens
1285595,New York,2012-05-13,29,47,6.0,3.0,Queens
1285596,New York,2012-05-13,29,47,,,Queens
1285597,New York,2012-05-13,29,47,,3.0,Queens
1285598,New York,2012-05-14,33,32,4.0,,Queens
1285599,New York,2012-05-14,33,32,4.0,2.0,Queens
1285600,New York,2012-05-14,33,32,,,Queens
1285601,New York,2012-05-14,33,32,,2.0,Queens
1285602,New York,2012-05-15,34,31,1.0,,Queens
1285603,New York,2012-05-15,34,31,1.0,2.0,Queens
1285604,New York,2012-05-15,34,31,,,Queens
1285605,New York,2012-05-15,34,31,,2.0,Queens
1285606,New York,2012-05-16,33,32,1.0,,Queens
1285607,New York,2012-05-16,33,32,1.0,3.0,Queens
1285608,New York,2012-05-16,33,32,,,Queens
1285609,New York,2012-05-16,33,32,,3.0,Queens
1285610,New York,2012-05-17,50,39,3.0,,Queens
1285611,New York,2012-05-17,50,39,3.0,5.0,Queens
1285612,New York,2012-05-17,50,39,,,Queens
1285613,New York,2012-05-17,50,39,,5.0,Queens
1285614,New York,2012-05-18,49,38,3.0,,Queens
1285615,New York,2012-05-18,49,38,3.0,6.0,Queens
1285616,New York,2012-05-18,49,38,,,Queens
1285617,New York,2012-05-18,49,38,,6.0,Queens
1285618,New York,2012-05-19,32,42,4.0,,Queens
1285619,New York,2012-05-19,32,42,4.0,5.0,Queens
1285620,New York,2012-05-19,32,42,,,Queens
1285621,New York,2012-05-19,32,42,,5.0,Queens
1285622,New York,2012-05-20,21,46,1.0,,Queens
1285623,New York,2012-05-20,21,46,1.0,3.0,Queens
1285624,New York,2012-05-20,21,46,,,Queens
1285625,New York,2012-05-20,21,46,,3.0,Queens
1285626,New York,2012-05-21,19,27,0.0,,Queens
1285627,New York,2012-05-21,19,27,0.0,2.0,Queens
1285628,New York,2012-05-21,19,27,,,Queens
1285629,New York,2012-05-21,19,27,,2.0,Queens
1285630,New York,2012-05-22,37,28,3.0,,Queens
1285631,New York,2012-05-22,37,28,3.0,3.0,Queens
1285632,New York,2012-05-22,37,28,,,Queens
1285633,New York,2012-05-22,37,28,,3.0,Queens
1285634,New York,2012-05-23,39,31,4.0,,Queens
1285635,New York,2012-05-23,39,31,4.0,3.0,Queens
1285636,New York,2012-05-23,39,31,,,Queens
1285637,New York,2012-05-23,39,31,,3.0,Queens
1285638,New York,2012-05-24,14,25,0.0,,Queens
1285639,New York,2012-05-24,14,25,0.0,2.0,Queens
1285640,New York,2012-05-24,14,25,,,Queens
1285641,New York,2012-05-24,14,25,,2.0,Queens
1285642,New York,2012-05-25,23,13,1.0,,Queens
1285643,New York,2012-05-25,23,13,1.0,2.0,Queens
1285644,New York,2012-05-25,23,13,,,Queens
1285645,New York,2012-05-25,23,13,,2.0,Queens
1285646,New York,2012-05-26,44,34,4.0,,Queens
1285647,New York,2012-05-26,44,34,4.0,7.0,Queens
1285648,New York,2012-05-26,44,34,,,Queens
1285649,New York,2012-05-26,44,34,,7.0,Queens
1285650,New York,2012-05-27,37,47,4.0,,Queens
1285651,New York,2012-05-27,37,47,4.0,8.0,Queens
1285652,New York,2012-05-27,37,47,,,Queens
1285653,New York,2012-05-27,37,47,,8.0,Queens
1285654,New York,2012-05-28,31,87,3.0,,Queens
1285655,New York,2012-05-28,31,87,3.0,3.0,Queens
1285656,New York,2012-05-28,31,87,,,Queens
1285657,New York,2012-05-28,31,87,,3.0,Queens
1285658,New York,2012-05-29,38,37,4.0,,Queens
1285659,New York,2012-05-29,38,37,4.0,3.0,Queens
1285660,New York,2012-05-29,38,37,,,Queens
1285661,New York,2012-05-29,38,37,,3.0,Queens
1285662,New York,2012-05-30,41,35,4.0,,Queens
1285663,New York,2012-05-30,41,35,4.0,3.0,Queens
1285664,New York,2012-05-30,41,35,,,Queens
1285665,New York,2012-05-30,41,35,,3.0,Queens
1285666,New York,2012-05-31,44,47,4.0,,Queens
1285667,New York,2012-05-31,44,47,4.0,3.0,Queens
1285668,New York,2012-05-31,44,47,,,Queens
1285669,New York,2012-05-31,44,47,,3.0,Queens
1285670,New York,2012-06-01,12,41,1.0,,Queens
1285671,New York,2012-06-01,12,41,1.0,2.0,Queens
1285672,New York,2012-06-01,12,41,,,Queens
1285673,New York,2012-06-01,12,41,,2.0,Queens
1285674,New York,2012-06-02,16,45,1.0,,Queens
1285675,New York,2012-06-02,16,45,1.0,2.0,Queens
1285676,New York,2012-06-02,16,45,,,Queens
1285677,New York,2012-06-02,16,45,,2.0,Queens
1285678,New York,2012-06-03,25,45,1.0,,Queens
1285679,New York,2012-06-03,25,45,1.0,3.0,Queens
1285680,New York,2012-06-03,25,45,,,Queens
1285681,New York,2012-06-03,25,45,,3.0,Queens
1285682,New York,2012-06-04,14,30,0.0,,Queens
1285683,New York,2012-06-04,14,30,0.0,2.0,Queens
1285684,New York,2012-06-04,14,30,,,Queens
1285685,New York,2012-06-04,14,30,,2.0,Queens
1285686,New York,2012-06-05,25,24,1.0,,Queens
1285687,New York,2012-06-05,25,24,1.0,2.0,Queens
1285688,New York,2012-06-05,25,24,,,Queens
1285689,New York,2012-06-05,25,24,,2.0,Queens
1285690,New York,2012-06-06,32,37,4.0,,Queens
1285691,New York,2012-06-06,32,37,4.0,7.0,Queens
1285692,New York,2012-06-06,32,37,,,Queens
1285693,New York,2012-06-06,32,37,,7.0,Queens
1285694,New York,2012-06-07,41,42,4.0,,Queens
1285695,New York,2012-06-07,41,42,4.0,5.0,Queens
1285696,New York,2012-06-07,41,42,,,Queens
1285697,New York,2012-06-07,41,42,,5.0,Queens
1285698,New York,2012-06-08,46,43,6.0,,Queens
1285699,New York,2012-06-08,46,43,6.0,5.0,Queens
1285700,New York,2012-06-08,46,43,,,Queens
1285701,New York,2012-06-08,46,43,,5.0,Queens
1285702,New York,2012-06-09,37,42,3.0,,Queens
1285703,New York,2012-06-09,37,42,3.0,5.0,Queens
1285704,New York,2012-06-09,37,42,,,Queens
1285705,New York,2012-06-09,37,42,,5.0,Queens
1285706,New York,2012-06-10,48,90,3.0,,Queens
1285707,New York,2012-06-10,48,90,3.0,7.0,Queens
1285708,New York,2012-06-10,48,90,,,Queens
1285709,New York,2012-06-10,48,90,,7.0,Queens
1285710,New York,2012-06-11,8,42,0.0,,Queens
1285711,New York,2012-06-11,8,42,0.0,3.0,Queens
1285712,New York,2012-06-11,8,42,,,Queens
1285713,New York,2012-06-11,8,42,,3.0,Queens
1285714,New York,2012-06-12,20,30,0.0,,Queens
1285715,New York,2012-06-12,20,30,0.0,2.0,Queens
1285716,New York,2012-06-12,20,30,,,Queens
1285717,New York,2012-06-12,20,30,,2.0,Queens
1285718,New York,2012-06-13,18,31,1.0,,Queens
1285719,New York,2012-06-13,18,31,1.0,2.0,Queens
1285720,New York,2012-06-13,18,31,,,Queens
1285721,New York,2012-06-13,18,31,,2.0,Queens
1285722,New York,2012-06-14,16,33,0.0,,Queens
1285723,New York,2012-06-14,16,33,0.0,2.0,Queens
1285724,New York,2012-06-14,16,33,,,Queens
1285725,New York,2012-06-14,16,33,,2.0,Queens
1285726,New York,2012-06-15,29,43,4.0,,Queens
1285727,New York,2012-06-15,29,43,4.0,2.0,Queens
1285728,New York,2012-06-15,29,43,,,Queens
1285729,New York,2012-06-15,29,43,,2.0,Queens
1285730,New York,2012-06-16,27,38,3.0,,Queens
1285731,New York,2012-06-16,27,38,3.0,3.0,Queens
1285732,New York,2012-06-16,27,38,,,Queens
1285733,New York,2012-06-16,27,38,,3.0,Queens
1285734,New York,2012-06-17,9,34,0.0,,Queens
1285735,New York,2012-06-17,9,34,0.0,1.0,Queens
1285736,New York,2012-06-17,9,34,,,Queens
1285737,New York,2012-06-17,9,34,,1.0,Queens
1285738,New York,2012-06-18,24,30,1.0,,Queens
1285739,New York,2012-06-18,24,30,1.0,2.0,Queens
1285740,New York,2012-06-18,24,30,,,Queens
1285741,New York,2012-06-18,24,30,,2.0,Queens
1285742,New York,2012-06-19,14,28,1.0,,Queens
1285743,New York,2012-06-19,14,28,1.0,1.0,Queens
1285744,New York,2012-06-19,14,28,,,Queens
1285745,New York,2012-06-19,14,28,,1.0,Queens
1285746,New York,2012-06-20,35,104,6.0,,Queens
1285747,New York,2012-06-20,35,104,6.0,5.0,Queens
1285748,New York,2012-06-20,35,104,,,Queens
1285749,New York,2012-06-20,35,104,,5.0,Queens
1285750,New York,2012-06-21,34,111,10.0,,Queens
1285751,New York,2012-06-21,34,111,10.0,3.0,Queens
1285752,New York,2012-06-21,34,111,,,Queens
1285753,New York,2012-06-21,34,111,,3.0,Queens
1285754,New York,2012-06-22,51,71,13.0,,Queens
1285755,New York,2012-06-22,51,71,13.0,5.0,Queens
1285756,New York,2012-06-22,51,71,,,Queens
1285757,New York,2012-06-22,51,71,,5.0,Queens
1285758,New York,2012-06-23,25,41,4.0,,Queens
1285759,New York,2012-06-23,25,41,4.0,5.0,Queens
1285760,New York,2012-06-23,25,41,,,Queens
1285761,New York,2012-06-23,25,41,,5.0,Queens
1285762,New York,2012-06-24,26,49,1.0,,Queens
1285763,New York,2012-06-24,26,49,1.0,3.0,Queens
1285764,New York,2012-06-24,26,49,,,Queens
1285765,New York,2012-06-24,26,49,,3.0,Queens
1285766,New York,2012-06-25,27,42,3.0,,Queens
1285767,New York,2012-06-25,27,42,3.0,2.0,Queens
1285768,New York,2012-06-25,27,42,,,Queens
1285769,New York,2012-06-25,27,42,,2.0,Queens
1285770,New York,2012-06-26,14,24,1.0,,Queens
1285771,New York,2012-06-26,14,24,1.0,2.0,Queens
1285772,New York,2012-06-26,14,24,,,Queens
1285773,New York,2012-06-26,14,24,,2.0,Queens
1285774,New York,2012-06-27,25,37,3.0,,Queens
1285775,New York,2012-06-27,25,37,3.0,2.0,Queens
1285776,New York,2012-06-27,25,37,,,Queens
